TSNo,TSEmployeeID,TSType,TSDate,TSWONo,TSOperNo,TSWCID,TSWCRate,TSStartTime,TSFinishTime,TSTotTimehrs,TSTotTimemins,TSTotTimeDec,TSQuantity,TSLostTimeID,TSLostTimeDets,TSNotes,TSOpComplete,TSPercentComp,TSUnitTime,TSEmployeeRate,TSUnplannedOp,TSScrapQty,TSScrapReason,TSReworkID,TSReworkReason,TSBookingRef,tlkpLostTimeCategories,tlkpWorkCentre
792839,360,2,17/11/2022 08:21:00,17547,40,WELD,55,17/11/2022 08:21:00,17/11/2022 08:29:42,0,8,0.13333333,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792838,360,3,17/11/2022 07:53:00,0,0,null,0,17/11/2022 07:53:00,17/11/2022 08:21:22,0,28,0.46666667,0,50,PRODUCTION DOWNTIME,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792837,660,2,16/11/2022 22:30:00,17455,150,WELD,55,16/11/2022 22:30:00,17/11/2022 05:00:34,6,30,6.5,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792836,804,2,16/11/2022 22:30:00,17454,130,PLATE,55,16/11/2022 22:30:00,17/11/2022 05:00:26,6,30,6.5,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792835,814,2,16/11/2022 22:30:00,17451,90,PLATE,55,16/11/2022 22:30:00,17/11/2022 05:00:19,6,30,6.5,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792834,617,2,16/11/2022 22:30:00,17451,40,WELD,55,16/11/2022 22:30:00,17/11/2022 05:00:12,6,30,6.5,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792833,626,2,16/11/2022 22:30:00,17455,150,WELD,55,16/11/2022 22:30:00,17/11/2022 05:00:03,6,30,6.5,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792832,160,2,16/11/2022 22:30:00,17472,190,WELD,55,16/11/2022 22:30:00,17/11/2022 04:00:02,5,30,5.5,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792831,124,3,16/11/2022 22:30:00,0,0,null,0,16/11/2022 22:30:00,17/11/2022 03:23:21,4,53,4.88333333,0,30,FACILITY SERVICES,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792830,20,2,16/11/2022 22:30:00,17332,540,WELD,55,16/11/2022 22:30:00,17/11/2022 03:00:28,4,30,4.5,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792829,500,2,16/11/2022 22:30:00,17549,20,WELD,55,16/11/2022 22:30:00,17/11/2022 03:00:24,4,30,4.5,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792828,21,2,16/11/2022 22:30:00,17452,60,PLATE,55,16/11/2022 22:30:00,17/11/2022 03:00:12,4,30,4.5,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792827,776,2,16/11/2022 22:30:00,17451,90,PLATE,55,16/11/2022 22:30:00,17/11/2022 03:00:07,4,30,4.5,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792826,657,3,16/11/2022 22:30:00,0,0,null,0,16/11/2022 22:30:00,17/11/2022 03:00:01,4,30,4.5,0,50,PRODUCTION DOWNTIME,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792825,524,2,16/11/2022 22:30:00,17548,40,WELD,55,16/11/2022 22:30:00,17/11/2022 02:57:00,4,27,4.45,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792824,610,2,16/11/2022 22:30:00,17452,60,PLATE,55,16/11/2022 22:30:00,17/11/2022 00:20:27,1,50,1.83333333,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792823,814,2,16/11/2022 21:33:00,17451,90,PLATE,55,16/11/2022 21:33:00,16/11/2022 22:00:14,0,27,0.45,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792813,160,2,16/11/2022 20:50:00,17472,190,WELD,55,16/11/2022 20:50:00,16/11/2022 22:00:06,1,10,1.16666667,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792811,21,2,16/11/2022 19:58:00,17452,60,PLATE,55,16/11/2022 19:58:00,16/11/2022 22:00:04,2,2,2.03333333,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792816,610,2,16/11/2022 19:17:00,17452,60,PLATE,55,16/11/2022 19:17:00,16/11/2022 22:00:08,2,43,2.71666667,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792807,610,2,16/11/2022 18:00:00,17452,60,PLATE,55,16/11/2022 18:00:00,16/11/2022 18:29:43,0,29,0.48333333,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792815,524,2,16/11/2022 17:56:00,17548,40,WELD,55,16/11/2022 17:56:00,16/11/2022 22:00:07,4,4,4.06666667,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792804,524,3,16/11/2022 17:30:00,0,0,null,0,16/11/2022 17:30:00,16/11/2022 17:56:00,0,26,0.43333333,0,50,PRODUCTION DOWNTIME,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792821,776,2,16/11/2022 17:28:00,17451,90,PLATE,55,16/11/2022 17:28:00,16/11/2022 22:00:12,4,32,4.53333333,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792810,20,2,16/11/2022 17:24:00,17332,540,WELD,55,16/11/2022 17:24:00,16/11/2022 22:00:03,4,36,4.6,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792820,660,2,16/11/2022 17:16:00,17455,150,WELD,55,16/11/2022 17:16:00,16/11/2022 22:00:11,4,44,4.73333333,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792818,626,2,16/11/2022 17:16:00,17452,80,WELD,55,16/11/2022 17:16:00,16/11/2022 22:00:00,4,44,4.73333333,0,null,null,null,FALSE,0,0,0,FALSE,0,0,0,null,null,,
792808,21,2,16/11/2022 17:14:00,17472,170,PLATE,55,16/11/2022 17:14:00,16/11/2022 19:58:06,2,44,2.73333333,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792817,617,2,16/11/2022 17:09:00,17451,40,WELD,55,16/11/2022 17:09:00,16/11/2022 22:00:09,4,51,4.85,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792809,160,2,16/11/2022 17:09:00,17472,370,WELD,55,16/11/2022 17:09:00,16/11/2022 20:50:11,3,41,3.68333333,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792814,500,2,16/11/2022 17:08:00,17549,20,WELD,55,16/11/2022 17:08:00,16/11/2022 22:00:07,4,52,4.86666667,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792819,657,3,16/11/2022 17:05:00,0,0,null,0,16/11/2022 17:05:00,16/11/2022 22:00:10,4,55,4.91666667,0,50,PRODUCTION DOWNTIME,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792822,804,2,16/11/2022 17:04:00,17454,130,PLATE,55,16/11/2022 17:04:00,16/11/2022 22:00:13,4,56,4.93333333,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792812,124,3,16/11/2022 15:30:00,0,0,null,0,16/11/2022 15:30:00,16/11/2022 22:00:05,6,30,6.5,0,30,FACILITY SERVICES,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792794,360,2,16/11/2022 15:05:00,17549,20,WELD,55,16/11/2022 15:05:00,16/11/2022 16:30:39,1,25,1.41666667,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792798,364,2,16/11/2022 15:01:00,17454,150,WELD,55,16/11/2022 15:01:00,16/11/2022 16:31:10,1,30,1.5,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792796,535,2,16/11/2022 14:44:00,17452,60,PLATE,55,16/11/2022 14:44:00,16/11/2022 16:30:53,1,46,1.76666667,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792783,360,2,16/11/2022 14:08:00,17548,20,WELD,55,16/11/2022 14:08:00,16/11/2022 15:05:18,0,57,0.95,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792793,589,2,16/11/2022 13:08:00,17472,290,PLATE,55,16/11/2022 13:08:00,16/11/2022 16:30:33,3,22,3.36666667,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792806,658,3,16/11/2022 13:00:00,0,0,null,0,16/11/2022 13:00:00,16/11/2022 18:01:40,5,1,5.01666667,0,30,FACILITY SERVICES,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792805,813,2,16/11/2022 13:00:00,17407,90,PLATE,55,16/11/2022 13:00:00,16/11/2022 18:00:05,5,0,5,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792803,653,3,16/11/2022 13:00:00,0,0,null,0,16/11/2022 13:00:00,16/11/2022 16:45:06,3,45,3.75,0,30,FACILITY SERVICES,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792802,15,3,16/11/2022 13:00:00,0,0,null,0,16/11/2022 13:00:00,16/11/2022 16:34:25,3,34,3.56666667,0,50,PRODUCTION DOWNTIME,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792801,19,2,16/11/2022 13:00:00,17390,4,WELD,55,16/11/2022 13:00:00,16/11/2022 16:33:43,3,33,3.55,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792799,18,2,16/11/2022 13:00:00,17333,240,WELD,55,16/11/2022 13:00:00,16/11/2022 16:31:14,3,31,3.51666667,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792797,10,2,16/11/2022 13:00:00,17390,40,PLATE,55,16/11/2022 13:00:00,16/11/2022 16:31:00,3,31,3.51666667,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792795,794,3,16/11/2022 13:00:00,0,0,null,0,16/11/2022 13:00:00,16/11/2022 16:30:46,3,30,3.5,0,50,PRODUCTION DOWNTIME,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792792,562,3,16/11/2022 13:00:00,0,0,null,0,16/11/2022 13:00:00,16/11/2022 16:30:12,3,30,3.5,0,30,FACILITY SERVICES,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792791,190,3,16/11/2022 13:00:00,0,0,null,0,16/11/2022 13:00:00,16/11/2022 16:30:08,3,30,3.5,0,50,PRODUCTION DOWNTIME,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792790,248,2,16/11/2022 13:00:00,17321,5,MACHINE,55,16/11/2022 13:00:00,16/11/2022 16:30:13,3,30,3.5,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792789,588,2,16/11/2022 13:00:00,17455,150,WELD,55,16/11/2022 13:00:00,16/11/2022 16:30:04,3,30,3.5,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792784,812,2,16/11/2022 13:00:00,17454,130,PLATE,55,16/11/2022 13:00:00,16/11/2022 16:00:01,3,0,3,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792782,364,2,16/11/2022 13:00:00,17452,110,WELD,55,16/11/2022 13:00:00,16/11/2022 15:01:42,2,1,2.01666667,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792781,142,2,16/11/2022 13:00:00,17455,150,WELD,55,16/11/2022 13:00:00,16/11/2022 15:00:58,2,0,2,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792780,528,2,16/11/2022 13:00:00,17453,130,PLATE,55,16/11/2022 13:00:00,16/11/2022 15:00:23,2,0,2,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792779,535,2,16/11/2022 13:00:00,17472,350,PLATE,55,16/11/2022 13:00:00,16/11/2022 14:42:31,1,42,1.7,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792778,360,2,16/11/2022 13:00:00,17451,110,WELD,55,16/11/2022 13:00:00,16/11/2022 14:08:39,1,8,1.13333333,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792777,164,2,16/11/2022 13:00:00,17548,20,WELD,55,16/11/2022 13:00:00,16/11/2022 14:00:03,1,0,1,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792766,360,2,16/11/2022 11:54:00,17451,110,WELD,55,16/11/2022 11:54:00,16/11/2022 12:30:34,0,36,0.6,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792759,15,3,16/11/2022 11:38:00,0,0,null,0,16/11/2022 11:38:00,16/11/2022 12:30:26,0,52,0.86666667,0,50,PRODUCTION DOWNTIME,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792763,164,2,16/11/2022 10:43:00,17548,20,WELD,55,16/11/2022 10:43:00,16/11/2022 12:30:31,1,47,1.78333333,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792757,360,2,16/11/2022 10:12:00,17452,110,WELD,55,16/11/2022 10:12:00,16/11/2022 11:51:20,1,39,1.65,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792767,364,2,16/11/2022 10:11:00,17452,110,WELD,55,16/11/2022 10:11:00,16/11/2022 12:30:35,2,19,2.31666667,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792776,813,2,16/11/2022 10:10:00,17407,90,PLATE,55,16/11/2022 10:10:00,16/11/2022 12:30:46,2,20,2.33333333,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792775,812,2,16/11/2022 10:10:00,17454,130,PLATE,55,16/11/2022 10:10:00,16/11/2022 12:30:45,2,20,2.33333333,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792774,794,3,16/11/2022 10:10:00,0,0,null,0,16/11/2022 10:10:00,16/11/2022 12:30:43,2,20,2.33333333,0,50,PRODUCTION DOWNTIME,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792773,658,3,16/11/2022 10:10:00,0,0,null,0,16/11/2022 10:10:00,16/11/2022 12:30:41,2,20,2.33333333,0,30,FACILITY SERVICES,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792772,653,3,16/11/2022 10:10:00,0,0,null,0,16/11/2022 10:10:00,16/11/2022 12:30:40,2,20,2.33333333,0,30,FACILITY SERVICES,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792771,588,2,16/11/2022 10:10:00,17455,150,WELD,55,16/11/2022 10:10:00,16/11/2022 12:30:39,2,20,2.33333333,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792770,562,3,16/11/2022 10:10:00,0,0,null,0,16/11/2022 10:10:00,16/11/2022 12:30:38,2,20,2.33333333,0,30,FACILITY SERVICES,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792769,535,2,16/11/2022 10:10:00,17472,350,PLATE,55,16/11/2022 10:10:00,16/11/2022 12:30:37,2,20,2.33333333,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792768,528,2,16/11/2022 10:10:00,17453,130,PLATE,55,16/11/2022 10:10:00,16/11/2022 12:30:36,2,20,2.33333333,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792765,248,2,16/11/2022 10:10:00,17321,5,MACHINE,55,16/11/2022 10:10:00,16/11/2022 12:30:33,2,20,2.33333333,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792764,190,3,16/11/2022 10:10:00,0,0,null,0,16/11/2022 10:10:00,16/11/2022 12:30:32,2,20,2.33333333,0,50,PRODUCTION DOWNTIME,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792762,142,2,16/11/2022 10:10:00,17455,150,WELD,55,16/11/2022 10:10:00,16/11/2022 12:30:30,2,20,2.33333333,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792761,19,2,16/11/2022 10:10:00,17390,4,WELD,55,16/11/2022 10:10:00,16/11/2022 12:30:29,2,20,2.33333333,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792760,18,2,16/11/2022 10:10:00,17333,240,WELD,55,16/11/2022 10:10:00,16/11/2022 12:30:28,2,20,2.33333333,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792758,10,2,16/11/2022 10:10:00,17390,40,PLATE,55,16/11/2022 10:10:00,16/11/2022 12:30:26,2,20,2.33333333,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792756,25,3,16/11/2022 10:10:00,0,0,null,0,16/11/2022 10:10:00,16/11/2022 11:15:09,1,5,1.08333333,0,50,PRODUCTION DOWNTIME,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792755,164,2,16/11/2022 10:10:00,17547,20,WELD,55,16/11/2022 10:10:00,16/11/2022 10:43:36,0,33,0.55,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792714,360,2,16/11/2022 10:10:00,17451,110,WELD,55,16/11/2022 10:10:00,16/11/2022 10:11:52,0,1,0.01666667,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792713,364,2,16/11/2022 10:10:00,17451,110,WELD,55,16/11/2022 10:10:00,16/11/2022 10:11:32,0,1,0.01666667,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792703,364,2,16/11/2022 08:31:00,17451,110,WELD,55,16/11/2022 07:30:00,16/11/2022 10:00:00,2,30,2.5,0,null,null,null,FALSE,0,0,0,FALSE,0,0,0,null,null,,
792702,360,2,16/11/2022 08:30:00,17451,110,WELD,55,16/11/2022 07:30:00,16/11/2022 10:00:00,2,30,2.5,0,null,null,null,FALSE,0,0,0,FALSE,0,0,0,null,null,,
792694,10,2,16/11/2022 07:48:00,17390,40,PLATE,55,16/11/2022 07:30:00,16/11/2022 10:00:00,2,30,2.5,0,null,null,null,FALSE,0,0,0,FALSE,0,0,0,null,null,,
792695,18,2,16/11/2022 07:47:00,17333,240,WELD,55,16/11/2022 07:47:00,16/11/2022 10:00:18,2,13,2.21666667,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792707,588,2,16/11/2022 07:44:00,17455,150,WELD,55,16/11/2022 07:30:00,16/11/2022 10:00:00,2,30,2.5,0,null,null,null,FALSE,0,0,0,FALSE,0,0,0,null,null,,
792696,19,2,16/11/2022 07:43:00,17390,4,WELD,55,16/11/2022 07:30:00,16/11/2022 10:00:00,2,30,2.5,0,null,null,null,FALSE,0,0,0,FALSE,0,0,0,null,null,,
792704,528,2,16/11/2022 07:40:00,17453,130,PLATE,55,16/11/2022 07:30:00,16/11/2022 10:00:00,2,30,2.5,0,null,null,null,FALSE,0,0,0,FALSE,0,0,0,null,null,,
792712,813,2,16/11/2022 07:39:00,17407,90,PLATE,55,16/11/2022 07:30:00,16/11/2022 10:00:00,2,30,2.5,0,null,null,null,FALSE,0,0,0,FALSE,0,0,0,null,null,,
792705,535,2,16/11/2022 07:38:00,17472,350,PLATE,55,16/11/2022 07:30:00,16/11/2022 10:00:00,2,30,2.5,0,null,null,null,FALSE,0,0,0,FALSE,0,0,0,null,null,,
792710,794,3,16/11/2022 07:37:00,0,0,null,0,16/11/2022 07:30:00,16/11/2022 10:00:00,2,30,2.5,0,50,PRODUCTION DOWNTIME,null,FALSE,0,0,0,FALSE,0,0,0,null,null,,
792698,142,2,16/11/2022 07:36:00,17455,150,WELD,55,16/11/2022 07:36:00,16/11/2022 10:00:21,2,24,2.4,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792673,18,3,16/11/2022 07:34:00,0,0,null,0,16/11/2022 07:30:00,16/11/2022 07:47:00,0,17,0.28333333,0,50,PRODUCTION DOWNTIME,null,FALSE,0,0,0,FALSE,0,0,0,null,null,,
792708,653,3,16/11/2022 07:11:00,0,0,null,0,16/11/2022 07:11:00,16/11/2022 10:00:31,2,49,2.81666667,0,30,FACILITY SERVICES,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792709,658,3,16/11/2022 07:02:00,0,0,null,0,16/11/2022 07:02:00,16/11/2022 10:00:32,2,58,2.96666667,0,30,FACILITY SERVICES,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792706,562,3,16/11/2022 06:54:00,0,0,null,0,16/11/2022 06:54:00,16/11/2022 10:00:28,3,6,3.1,0,30,FACILITY SERVICES,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792697,25,3,16/11/2022 06:42:00,0,0,null,0,16/11/2022 06:42:00,16/11/2022 10:00:19,3,18,3.3,0,50,PRODUCTION DOWNTIME,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792711,812,2,16/11/2022 06:12:00,17454,130,PLATE,55,16/11/2022 06:12:00,16/11/2022 10:00:35,3,48,3.8,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792700,190,3,16/11/2022 06:10:00,0,0,null,0,16/11/2022 06:10:00,16/11/2022 10:00:23,3,50,3.83333333,0,50,PRODUCTION DOWNTIME,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792699,164,2,16/11/2022 06:08:00,17547,20,WELD,55,16/11/2022 06:08:00,16/11/2022 10:00:22,3,52,3.86666667,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792672,142,2,16/11/2022 06:00:00,17453,80,WELD,55,16/11/2022 06:00:00,16/11/2022 07:36:18,1,36,1.6,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792701,248,2,16/11/2022 05:51:00,17321,5,MACHINE,55,16/11/2022 05:51:00,16/11/2022 10:00:24,4,9,4.15,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792667,617,2,16/11/2022 02:50:00,17452,110,WELD,55,16/11/2022 02:50:00,16/11/2022 05:00:18,2,10,2.16666667,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792657,524,2,16/11/2022 01:18:00,17451,90,PLATE,55,16/11/2022 01:18:00,16/11/2022 03:00:00,1,42,1.7,0,null,null,null,FALSE,0,0,0,FALSE,0,0,0,null,null,,
792658,160,3,16/11/2022 00:45:00,0,0,null,0,16/11/2022 00:45:00,16/11/2022 03:00:02,2,15,2.25,0,50,PRODUCTION DOWNTIME,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792663,500,2,16/11/2022 00:34:00,17452,110,WELD,55,16/11/2022 00:34:00,16/11/2022 04:04:19,3,30,3.5,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792656,617,2,15/11/2022 23:44:00,17452,80,WELD,55,15/11/2022 23:44:00,16/11/2022 02:50:13,3,6,3.1,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792670,660,2,15/11/2022 22:30:00,17455,150,WELD,55,15/11/2022 22:30:00,16/11/2022 05:00:36,6,30,6.5,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792669,626,2,15/11/2022 22:30:00,17455,150,WELD,55,15/11/2022 22:30:00,16/11/2022 05:00:29,6,30,6.5,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792668,784,2,15/11/2022 22:30:00,17453,60,PLATE,55,15/11/2022 22:30:00,16/11/2022 05:00:23,6,30,6.5,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792666,804,2,15/11/2022 22:30:00,17454,130,PLATE,55,15/11/2022 22:30:00,16/11/2022 05:00:12,6,30,6.5,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792665,610,2,15/11/2022 22:30:00,17452,60,PLATE,55,15/11/2022 22:30:00,16/11/2022 04:45:02,6,15,6.25,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792664,814,2,15/11/2022 22:30:00,17452,90,PLATE,55,15/11/2022 22:30:00,15/11/2022 04:27:00,5,57,5.95,3,null,null,null,FALSE,0,0,0,FALSE,0,0,0,null,null,,
792662,124,3,15/11/2022 22:30:00,0,0,null,0,15/11/2022 22:30:00,16/11/2022 03:45:06,5,15,5.25,0,30,FACILITY SERVICES,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792661,20,2,15/11/2022 22:30:00,17548,20,WELD,55,15/11/2022 22:30:00,16/11/2022 03:00:30,4,30,4.5,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792660,657,3,15/11/2022 22:30:00,0,0,null,0,15/11/2022 22:30:00,16/11/2022 03:00:25,4,30,4.5,0,50,PRODUCTION DOWNTIME,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792659,776,2,15/11/2022 22:30:00,17452,90,PLATE,55,15/11/2022 22:30:00,15/11/2022 03:00:00,4,30,4.5,0,null,null,null,FALSE,0,0,0,FALSE,0,0,0,null,null,,
792655,160,2,15/11/2022 22:30:00,17472,370,WELD,55,15/11/2022 22:30:00,16/11/2022 00:45:34,2,15,2.25,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792654,500,2,15/11/2022 22:30:00,17456,180,WELD,55,15/11/2022 22:30:00,16/11/2022 00:34:48,2,4,2.06666667,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792653,617,2,15/11/2022 22:30:00,17456,180,WELD,55,15/11/2022 22:30:00,15/11/2022 23:44:02,1,14,1.23333333,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792646,626,2,15/11/2022 18:58:00,17455,150,WELD,55,15/11/2022 18:58:00,15/11/2022 22:00:12,3,2,3.03333333,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792648,660,2,15/11/2022 18:57:00,17455,150,WELD,55,15/11/2022 18:57:00,15/11/2022 22:00:14,3,3,3.05,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792644,610,2,15/11/2022 18:07:00,17452,60,PLATE,55,15/11/2022 18:07:00,15/11/2022 22:00:11,3,53,3.88333333,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792639,626,3,15/11/2022 17:22:00,0,0,null,0,15/11/2022 17:22:00,15/11/2022 18:57:53,1,35,1.58333333,0,50,PRODUCTION DOWNTIME,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792638,660,3,15/11/2022 17:22:00,0,0,null,0,15/11/2022 17:22:00,15/11/2022 18:57:20,1,35,1.58333333,0,50,PRODUCTION DOWNTIME,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792645,617,2,15/11/2022 17:07:00,17456,180,WELD,55,15/11/2022 17:07:00,15/11/2022 22:00:11,4,53,4.88333333,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792643,500,2,15/11/2022 17:07:00,17456,180,WELD,55,15/11/2022 17:07:00,15/11/2022 22:00:10,4,53,4.88333333,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792652,814,2,15/11/2022 17:06:00,17452,90,PLATE,55,15/11/2022 17:06:00,15/11/2022 22:00:00,4,54,4.9,0,null,null,null,FALSE,0,0,0,FALSE,0,0,0,null,null,,
792642,160,2,15/11/2022 17:06:00,17472,370,WELD,55,15/11/2022 17:06:00,15/11/2022 22:00:09,4,54,4.9,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792649,776,2,15/11/2022 17:05:00,17451,90,PLATE,55,15/11/2022 17:05:00,15/11/2022 22:00:15,4,55,4.91666667,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
792640,20,2,15/11/2022 17:05:00,17548,20,WELD,55,15/11/2022 17:05:00,15/11/2022 22:00:07,4,55,4.91666667,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
