IssueNo,IssueType,IssuePartNo,IssueGRNNo,IssueGRNLineNo,IssueWO,IssueWOItemNo,IssueQty,IssueUnitCost,IssueStandardCost,IssueDate,IssueNotes,IssueSubCon,IssueMoveReason,IssueReasonCode,IssueRaisePICredit,IssueHasLength,IssueHasArea,IssueNoOfUnits,IssueDimensionLength,IssueUnitOfLength,IssueDimensionBreadth,IssueUnitOfBreadth,IssueGRNOffcutItemNo,IssueIsReverseWOReclaim,IssueIsRework,IssueReworkReasonID,IssuedBy,StockReceipts
381435,WOIssue,HIRE01,82329,1,17357,0,2,315,0,31-08-2022 00:00,null,TRUE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,414,
381430,WOIssue,NDT001,82316,1,17357,0,1,1455,0,26-08-2022 00:00,null,TRUE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,414,
381388,WOIssue,surcharge....,82275,2,17357,0,10,0.33,0,31-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,414,
381387,WOIssue,carriage....,82275,1,17357,0,1,20,0,31-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,414,
381375,WOIssue,"AL FLAT 6082T6 5MTR
120MM....",82271,2,17357,0,1,125.6143,0,31-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381374,WOIssue,"AL RND TUBE 6082T6 5MTR
1....",82271,1,17357,0,4,62.4857,0,31-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381349,WOIssue,WB5356T 2.4MM DIA ALUMINIU....,82247,1,17357,0,4,29,0,30-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381347,WOIssue,FBL TO GLOBAL - 9NO FRAMES....,82245,1,17357,0,1,260,0,25-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,414,
381346,WOIssue,SURCHARGE....,82243,1,17357,0,14,0.33,0,01-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,414,
381343,WOIssue,FBL TO GLOBAL - 9NO FRAMES....,82241,3,17357,0,1,260,0,23-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,414,
381306,WOIssue,SURCHARGE 0.33....,82220,1,17357,0,21.5,0.33,0,09-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,414,
381297,WOIssue,1.5mm aluminium steel wire....,82214,4,17357,0,500,0.06198,0,22-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,90,
381296,WOIssue,"2mm s/s r clip
SO6372....",82214,3,17357,0,210,0.22,0,22-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,90,
381295,WOIssue,1.60 soft s/s wire rope x ....,82214,2,17357,0,1,12.99,0,22-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,90,
382667,WOIssue,"Drawing N16252 ITEM 6
2"" ....",83019,2,17531,0,2,10.98,0,11-11-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382666,WOIssue,"Drawing N16252 ITEM 5
2"" ....",83019,1,17531,0,2,12.53,0,11-11-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382617,WOIssue,NDT001,82966,4,17526,0,1,125,0,07-11-2022 00:00,null,TRUE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,414,
382616,WOIssue,NDT001,82966,3,17526,0,1,24,0,07-11-2022 00:00,null,TRUE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,414,
382615,WOIssue,NDT001,82966,2,17526,0,1,10,0,07-11-2022 00:00,null,TRUE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,414,
382614,WOIssue,NDT001,82966,1,17526,0,1,1480,0,07-11-2022 00:00,null,TRUE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,414,
382585,WOIssue,"BOOKING REF: APRR196087

....",82939,1,17526,0,1,315.92,0,07-11-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,90,
