WO,Line,Percent Complete*
14835,390,100
14836,390,100
14837,390,100
14883,390,100
14884,390,100
14885,390,100
14886,390,100
15104,390,100
15105,390,100
15106,390,100
15107,390,100
15180,390,100
15183,390,75
15938,390,100
15939,390,50
16230,390,100
16396,390,0
16430,390,100
16431,390,100
16503,390,100
16531,390,100
16536,390,100
16572,390,100
16574,390,100
16577,390,100
16628,390,100
16730,390,100
16733,390,30
16734,390,100
16735,390,100
16736,390,85
16738,390,100
17078,390,100
17114,390,100
17126,390,50
17159,390,100
17160,390,100
17179,390,100
17208,390,100
17209,390,100
17210,390,100
17211,390,100
17217,390,75
17223,390,100
17262,390,100
17271,390,100
17276,390,100
17333,390,75
14518,400,100
14862,400,100
15105,400,100
15180,400,100
15938,400,100
15939,400,50
16230,400,100
16321,400,100
16373,400,100
16430,400,100
16431,400,100
16501,400,70
16503,400,100
16531,400,100
16572,400,100
16574,400,100
16588,400,100
16628,400,100
16652,400,100
16730,400,100
16733,400,30
16734,400,100
16735,400,100
16736,400,100
16738,400,100
17078,400,100
17114,400,50
17159,400,100
17160,400,100
17179,400,100
17208,400,100
17209,400,100
17210,400,100
17211,400,100
17223,400,100
17262,400,100
17271,400,100
17276,400,100
17332,400,90
16588,405,100
14518,410,100
15180,410,100
15183,410,50
15938,410,100
15939,410,50
16230,410,100
16321,410,100
16373,410,100
16430,410,100
16431,410,100
16503,410,100
16531,410,100
16536,410,100
16572,410,100
16574,410,100
16575,410,75
16577,410,100
16588,410,100
16628,410,100
16730,410,100
16733,410,100
16734,410,100
16735,410,100
16736,410,100
16738,410,100
17078,410,100
17114,410,100
17159,410,100
17160,410,100
17179,410,100
17208,410,100
17209,410,100
17210,410,100
17211,410,100
17223,410,100
17262,410,100
17271,410,100
17276,410,100
14518,420,100
14862,420,70
15938,420,100
15939,420,50
16230,420,100
16373,420,100
16430,420,100
16536,420,100
16572,420,100
16574,420,100
16575,420,40
16577,420,100
16588,420,100
16628,420,100
16652,420,100
16730,420,100
16733,420,100
16734,420,100
16735,420,100
16736,420,100
16738,420,100
17078,420,100
17114,420,50
17159,420,100
17160,420,100
17208,420,100
17209,420,100
17210,420,100
17211,420,100
17223,420,100
17262,420,100
17271,420,100
17276,420,100
14518,430,100
14862,430,35
15938,430,100
15939,430,100
16230,430,100
16430,430,100
16431,430,100
16503,430,100
16536,430,100
16577,430,100
16588,430,100
16628,430,100
16730,430,100
16733,430,100
16734,430,100
16735,430,100
16736,430,100
16738,430,100
17078,430,100
17114,430,100
17159,430,100
17160,430,100
17208,430,100
17209,430,100
17210,430,100
17211,430,100
17223,430,100
17262,430,100
17271,430,100
17276,430,100
14518,440,100
15938,440,100
16230,440,100
16430,440,100
16431,440,100
16503,440,100
16531,440,100
16536,440,100
16575,440,50
16577,440,100
16628,440,100
16652,440,100
16730,440,100
16733,440,55
16734,440,100
16735,440,100
16738,440,100
17078,440,100
17114,440,100
17159,440,100
17160,440,100
17208,440,100
17209,440,100
17210,440,100
17211,440,100
17223,440,100
17271,440,100
17276,440,100
16735,445,100
14518,450,100
14862,450,60
15938,450,100
16230,450,100
16536,450,100
16577,450,100
16628,450,100
16730,450,100
16733,450,100
16735,450,100
16736,450,100
16738,450,100
17078,450,100
17114,450,100
17159,450,60
17160,450,100
17208,450,100
17209,450,100
17210,450,100
17211,450,100
17223,450,100
17271,450,100
17276,450,100
16736,455,100
14518,460,100
15938,460,100
16230,460,100
16430,460,100
16431,460,100
16503,460,100
16536,460,100
16577,460,100
16628,460,100
16652,460,100
16730,460,100
16733,460,100
16735,460,100
16738,460,100
17078,460,100
17114,460,100
17160,460,100
17208,460,100
17209,460,100
17210,460,100
17211,460,100
17223,460,100
17271,460,100
17276,460,100
15938,465,100
14518,470,100
14687,470,100
14862,470,100
15938,470,100
16230,470,100
16430,470,100
16431,470,100
16503,470,100
16536,470,100
16628,470,100
16652,470,20
16730,470,100
16733,470,100
16735,470,100
16738,470,100
17114,470,100
17160,470,100
17208,470,100
17209,470,100
17210,470,100
17211,470,100
17223,470,100
17271,470,100
17276,470,100
15938,475,100
14518,480,90
14687,480,100
14862,480,100
15938,480,100
16230,480,100
16501,480,100
16536,480,100
16577,480,100
16628,480,100
16652,480,100
16730,480,100
16735,480,100
16738,480,100
17078,480,100
17114,480,100
17160,480,100
17208,480,100
17209,480,100
17210,480,100
17211,480,100
17223,480,100
17271,480,100
17276,480,100
15938,485,100
14518,490,75
14687,490,100
14862,490,100
15938,490,100
16230,490,100
16536,490,100
16577,490,100
16628,490,100
16652,490,100
16733,490,100
16735,490,100
16738,490,100
17078,490,100
17114,490,100
17160,490,100
17223,490,100
14518,500,70
15938,500,100
15939,500,100
16230,500,100
16321,500,100
16373,500,100
16430,500,100
16431,500,100
16503,500,100
16536,500,100
16572,500,100
16574,500,100
16577,500,100
16628,500,100
16652,500,100
16730,500,100
16733,500,100
16738,500,100
17078,500,100
17114,500,100
17160,500,100
17223,500,100
17271,500,100
14518,510,100
14862,510,100
15938,510,100
15939,510,100
16230,510,100
16321,510,100
16373,510,100
16500,510,100
16501,510,100
16502,510,100
16536,510,100
16572,510,100
16574,510,100
16575,510,20
16577,510,100
16628,510,100
16652,510,100
16738,510,100
17078,510,100
17160,510,100
17223,510,100
17271,510,100
17333,510,100
14518,520,100
14862,520,75
15938,520,100
15939,520,65
16230,520,100
16321,520,100
16373,520,100
16430,520,100
16431,520,100
16503,520,100
16536,520,100
16577,520,100
16628,520,100
16652,520,100
17078,520,100
17160,520,100
17223,520,100
17332,520,100
14518,530,100
14687,530,100
15938,530,100
16321,530,100
16373,530,100
16430,530,100
16431,530,100
16501,530,75
16503,530,100
16536,530,100
16572,530,100
16574,530,100
16577,530,100
16628,530,100
16738,530,100
17078,530,100
17160,530,100
17271,530,100
17333,530,100
14518,540,100
14687,540,100
14862,540,60
15938,540,100
16536,540,100
16577,540,100
16628,540,100
16652,540,95
16738,540,100
17078,540,100
17114,540,100
17160,540,100
17223,540,100
17333,540,100
14518,550,100
16230,550,100
16430,550,95
16431,550,100
16503,550,100
16536,550,100
16577,550,100
16628,550,100
16652,550,100
16733,550,10
16738,550,100
17078,550,100
17114,550,100
17160,550,100
17271,550,100
14518,560,100
14862,560,100
16430,560,100
16431,560,100
16503,560,100
16536,560,100
16577,560,100
16628,560,100
16652,560,100
16733,560,100
16738,560,100
17160,560,100
17333,560,80
14518,570,100
16430,570,100
16431,570,80
16503,570,100
16536,570,100
16577,570,100
16628,570,100
16652,570,100
16733,570,100
16738,570,100
17160,570,100
17332,570,100
14518,580,100
16536,580,100
16577,580,100
16628,580,100
16733,580,100
16738,580,100
17160,580,100
14862,590,50
16430,590,100
16431,590,100
16503,590,100
16536,590,100
16577,590,100
16733,590,30
16738,590,100
17160,590,100
16373,600,100
16430,600,100
16431,600,100
16503,600,100
16536,600,100
16572,600,100
16574,600,100
16577,600,100
16738,600,100
16966,600,100
17160,600,100
17271,600,5
17332,600,100
14518,610,95
16373,610,100
16430,610,100
16431,610,100
16536,610,100
16572,610,100
16574,610,100
16577,610,100
16628,610,100
16738,610,100
16966,610,85
17160,610,100
16373,620,100
16536,620,100
16572,620,100
16574,620,100
16577,620,100
16628,620,100
16738,620,100
16966,620,30
17160,620,100
17333,620,75
16373,630,100
16431,630,100
16503,630,100
16536,630,100
16574,630,100
16577,630,100
16628,630,100
16738,630,100
17160,630,100
16373,640,100
16430,640,70
16503,640,100
16536,640,100
16572,640,100
16574,640,100
16738,640,100
17160,640,100
17333,640,25
16373,650,100
16431,650,100
16503,650,100
16536,650,100
16738,650,100
17160,650,100
16373,660,100
16430,660,100
16431,660,100
16503,660,100
16536,660,100
16577,660,100
16738,660,100
17160,660,100
17332,660,80
14518,670,85
16503,670,100
16536,670,100
16738,670,100
17160,670,100
14518,680,100
16536,680,100
16738,680,100
17160,680,100
16536,690,100
16738,690,100
17160,690,100
16536,695,100
14518,700,100
16430,700,100
16431,700,100
16536,700,100
16572,700,100
16574,700,100
16577,700,100
16738,700,100
17160,700,100
14518,710,100
16321,710,0
16536,710,100
16574,710,100
16577,710,100
16738,710,100
17160,710,100
16430,720,100
16503,720,100
16577,720,100
16738,720,100
17160,720,100
17332,720,75
16321,730,0
16431,730,100
16738,730,100
17160,730,100
16738,740,100
17160,740,100
17332,740,30
16321,750,0
16738,750,100
17160,750,100
16738,760,100
17160,760,100
16738,770,100
17160,770,100
16321,780,100
16738,780,100
17160,780,100
16321,790,100
16738,790,100
17160,790,100
16321,800,100
16430,800,50
16503,800,100
16577,800,100
16628,800,100
16735,800,100
16736,800,100
16737,800,100
16738,800,100
16848,800,100
16926,800,100
16927,800,100
16928,800,100
16929,800,100
16930,800,100
16931,800,100
16932,800,100
16933,800,100
16934,800,100
16940,800,10
16958,800,100
16988,800,100
16995,800,100
17028,800,100
17045,800,100
17060,800,100
17078,800,100
17087,800,100
17112,800,100
17117,800,100
17123,800,100
17126,800,100
17132,800,100
17139,800,100
17158,800,100
17160,800,100
17173,800,100
17177,800,100
17185,800,100
17188,800,100
17190,800,100
17191,800,100
17203,800,100
17205,800,100
17214,800,100
17215,800,100
17216,800,100
17217,800,100
17221,800,100
17223,800,100
17241,800,100
17244,800,90
17273,800,100
17285,800,100
17288,800,100
17333,800,100
17357,800,100
17362,800,100
16738,805,100
17160,805,100
17203,805,100
16431,810,100
16628,810,100
16736,810,100
16737,810,100
16738,810,100
16926,810,100
16927,810,100
16928,810,100
16929,810,100
16930,810,100
16931,810,100
16932,810,100
16933,810,100
16934,810,100
16958,810,100
17045,810,100
17078,810,100
17112,810,100
17126,810,100
17132,810,100
17158,810,100
17160,810,100
17188,810,100
17216,810,100
17333,810,100
16928,815,100
16628,820,100
16737,820,100
16738,820,100
16926,820,100
16927,820,100
16928,820,100
16929,820,100
16930,820,100
16931,820,100
16932,820,100
16933,820,100
16934,820,100
16958,820,100
16995,820,100
17112,820,100
17126,820,100
17160,820,100
17332,820,100
16572,830,100
16574,830,100
16628,830,100
16738,830,100
16926,830,100
16927,830,100
16928,830,100
16929,830,100
16930,830,100
16932,830,100
16933,830,100
17112,830,100
17160,830,100
17332,830,100
16577,840,100
16628,840,100
16738,840,100
16927,840,100
16928,840,100
16929,840,100
16930,840,100
16933,840,100
17160,840,100
16577,850,100
16628,850,100
16738,850,100
16927,850,100
17160,850,100
16738,860,100
17160,860,100
16738,870,100
17160,870,100
16628,880,95
16738,880,100
16628,890,95
16738,890,100
14656,900,100
14696,900,100
14697,900,100
14698,900,100
14699,900,100
14700,900,100
14735,900,100
14736,900,100
14782,900,100
14788,900,100
14789,900,100
14798,900,100
14801,900,100
14811,900,100
14848,900,100
14907,900,100
14908,900,100
14915,900,100
15115,900,100
15506,900,100
15843,900,100
15938,900,100
15939,900,100
16042,900,100
16197,900,100
16230,900,100
16321,900,100
16396,900,100
16399,900,100
16401,900,100
16460,900,100
16503,900,100
16528,900,100
16536,900,100
16568,900,100
16572,900,100
16574,900,100
16577,900,100
16585,900,100
16586,900,100
16588,900,100
16617,900,100
16633,900,100
16637,900,100
16639,900,100
16640,900,100
16641,900,100
16642,900,100
16643,900,100
16644,900,100
16663,900,100
16664,900,100
16665,900,100
16666,900,100
16672,900,100
16673,900,100
16674,900,100
16677,900,100
16683,900,100
16684,900,100
16688,900,100
16691,900,100
16693,900,100
16694,900,100
16695,900,100
16697,900,100
16700,900,100
16706,900,100
16707,900,100
16709,900,100
16710,900,100
16711,900,100
16729,900,100
16730,900,100
16733,900,100
16734,900,100
16735,900,100
16736,900,100
16737,900,100
16738,900,100
16739,900,100
16811,900,100
16813,900,100
16815,900,100
16822,900,100
16836,900,100
16848,900,100
16852,900,100
16923,900,100
16926,900,100
16927,900,100
16928,900,100
16929,900,100
16930,900,100
16931,900,100
16932,900,100
16933,900,100
16934,900,100
16938,900,100
16942,900,100
16975,900,100
16982,900,100
17048,900,100
17052,900,100
17054,900,100
17068,900,100
17073,900,75
17075,900,100
17078,900,100
17079,900,100
17091,900,100
17113,900,100
17114,900,100
17117,900,100
17122,900,100
17126,900,100
17127,900,100
17129,900,100
17130,900,100
17138,900,100
17158,900,100
17159,900,100
17160,900,100
17161,900,100
17173,900,100
17180,900,100
17186,900,100
17189,900,100
17190,900,100
17191,900,100
17193,900,100
17202,900,100
17203,900,100
17208,900,100
17209,900,100
17210,900,100
17211,900,100
17214,900,100
17215,900,100
17216,900,100
17217,900,100
17218,900,100
17219,900,100
17220,900,100
17221,900,100
17222,900,100
17223,900,100
17244,900,100
17250,900,100
17251,900,100
17262,900,100
17264,900,100
17271,900,100
17276,900,100
17285,900,100
17293,900,100
17303,900,100
17314,900,100
17342,900,100
17357,900,100
17383,900,100
17393,900,100
17394,900,100
17399,900,100
17401,900,20
17469,900,70
16635,901,100
16734,901,100
16230,905,100
14698,910,100
14782,910,100
14798,910,100
14848,910,100
16042,910,100
16197,910,0
16230,910,100
16396,910,100
16401,910,10
16431,910,100
16460,910,100
16461,910,100
16503,910,100
16536,910,100
16537,910,100
16572,910,100
16585,910,100
16586,910,100
16588,910,100
16589,910,100
16641,910,100
16642,910,100
16663,910,100
16664,910,100
16672,910,100
16674,910,100
16683,910,100
16691,910,100
16706,910,100
16707,910,100
16730,910,100
16734,910,100
16735,910,100
16736,910,100
16737,910,100
16738,910,100
16739,910,100
16822,910,100
16848,910,100
16895,910,100
16927,910,100
16928,910,100
16929,910,100
16930,910,100
16931,910,100
16932,910,100
16933,910,100
16934,910,100
16938,910,100
16966,910,100
17054,910,100
17075,910,100
17078,910,100
17113,910,100
17114,910,100
17126,910,100
17129,910,100
17138,910,100
17158,910,100
17173,910,100
17181,910,100
17190,910,100
17203,910,100
17244,910,100
17251,910,100
17264,910,100
17271,910,100
17276,910,100
17285,910,100
16848,915,100
17113,915,100
14782,920,100
14848,920,100
16230,920,100
16396,920,100
16430,920,100
16460,920,100
16461,920,100
16536,920,100
16537,920,100
16574,920,100
16642,920,100
16664,920,100
16706,920,100
16733,920,100
16734,920,100
16735,920,100
16736,920,100
16737,920,100
16738,920,75
16822,920,100
16848,920,100
16927,920,100
16928,920,100
16929,920,100
16930,920,100
16931,920,100
16932,920,100
16933,920,100
16934,920,100
17054,920,100
17075,920,100
17078,920,100
17113,920,100
17126,920,100
17127,920,100
17130,920,100
17158,920,100
17160,920,100
17181,920,100
17251,920,100
17271,920,100
16733,921,100
14848,930,100
16230,930,100
16396,930,100
16430,930,100
16460,930,100
16461,930,100
16536,930,100
16572,930,100
16574,930,100
16642,930,100
16733,930,100
16734,930,100
16735,930,100
16736,930,100
16738,930,100
16822,930,100
16927,930,100
16928,930,100
16929,930,100
16930,930,100
16931,930,100
16932,930,100
16933,930,100
16934,930,100
17075,930,100
17078,930,100
17126,930,100
17158,930,100
17251,930,100
16733,931,100
14735,940,85
14848,940,100
16230,940,100
16396,940,100
16430,940,100
16460,940,100
16528,940,100
16536,940,100
16572,940,100
16672,940,100
16733,940,100
16734,940,100
16735,940,100
16736,940,100
16738,940,100
16927,940,100
16928,940,100
16931,940,100
16932,940,100
16933,940,100
16934,940,100
17075,940,100
17078,940,100
17126,940,100
17078,945,100
14848,950,100
16230,950,100
16430,950,100
16536,950,100
16572,950,100
16733,950,100
16734,950,100
16735,950,100
16738,950,100
16822,950,75
16927,950,100
16928,950,100
16931,950,100
16932,950,100
16933,950,100
16934,950,100
17078,950,100
17126,950,100
16230,960,100
16430,960,100
16528,960,100
16536,960,100
16733,960,100
16734,960,100
16735,960,100
16822,960,100
16927,960,100
16928,960,100
16931,960,100
16932,960,100
16933,960,100
16934,960,100
17078,960,100
17126,960,100
16230,970,100
16536,970,100
16572,970,100
16733,970,100
16734,970,100
16735,970,100
16822,970,100
16927,970,100
16928,970,100
16931,970,100
16932,970,100
16933,970,100
16230,975,100
16230,980,100
16536,980,100
16572,980,100
16733,980,100
16928,980,100
16931,980,100
16933,980,100
16928,985,100
16230,990,100
16536,990,100
16733,990,100
16928,990,100
16931,990,100
16933,990,100
16536,991,100
16536,992,100
16536,993,100
16536,994,100
16230,1000,100
16536,1000,100
16733,1000,100
16738,1000,100
16928,1000,100
16933,1000,100
17172,1000,100
17184,1000,100
17202,1000,100
17232,1000,100
17303,1000,100
17415,1000,100
16230,1010,100
16733,1010,100
16738,1010,100
17415,1010,100
16230,1020,100
16733,1020,100
16738,1020,100
16230,1030,100
16733,1030,100
16230,1040,100
16230,1050,100
16733,1050,90
16230,1060,100
17288,1060,100
16230,1070,100
16230,1080,100
17191,1080,100
16230,1090,100
16230,1100,100
16738,1100,100
16848,1100,100
16230,1110,100
16738,1110,100
16230,1120,100
16738,1120,100
16230,1130,100
16738,1130,100
16230,1140,100
16738,1140,100
16230,1150,100
16738,1150,100
16230,1160,100
16738,1160,100
16230,1170,100
16738,1170,100
16738,1180,100
16738,1190,100
16738,1200,100
16738,1210,100
16738,1220,100
16738,1230,100
16738,1240,100
16738,1250,100
16738,1260,100
